logical_table,instance_id,episode_seed,episode_id,deal_rate,closing_offer,n_supporters,quorum_close_rate,outvoted_seats,outvoted_below_threshold,outvoted_z,outvoted_dissented,any_below_threshold,treated_seat,treated_reject_share,treated_accept_share,treated_dissent_rate,treated_is_outvoted,treated_below_threshold
all_rational__supermajority_r4,scorable_negotiation-L1-b3fd37949a,4,scorable_negotiation-moves_chat-556652d1cb,1.0,P1,4.0,1.0,Devon,0.0,0.435897,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-a9e4838c4c,3,scorable_negotiation-moves_chat-55fa3988f4,1.0,P16,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6e5961e973,2,scorable_negotiation-moves_chat-5656cc2999,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6f6151e1d5,2,scorable_negotiation-moves_chat-583d80e093,1.0,P13,4.0,1.0,Devon,1.0,-0.367647,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6e5961e973,0,scorable_negotiation-moves_chat-6290c9fe1a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-1381dc04db,3,scorable_negotiation-moves_chat-72c7dbe2e5,1.0,P14,4.0,1.0,Devon,1.0,-0.041667,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6f6151e1d5,3,scorable_negotiation-moves_chat-7a06758052,1.0,P11,4.0,1.0,Devon,1.0,-0.367647,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6e5961e973,4,scorable_negotiation-moves_chat-80423d32d8,1.0,P14,4.0,1.0,Casey,0.0,1.0,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-a9e4838c4c,0,scorable_negotiation-moves_chat-8c5966da7d,1.0,P13,4.0,1.0,Avery,1.0,-0.018868,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6f6151e1d5,0,scorable_negotiation-moves_chat-9e9f646729,1.0,P12,4.0,1.0,Devon,0.0,0.088235,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-b3fd37949a,1,scorable_negotiation-moves_chat-ba7427f224,1.0,P1,4.0,1.0,Avery,0.0,0.327869,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L1-6f6151e1d5,4,scorable_negotiation-moves_chat-e6b87906d1,1.0,P13,4.0,1.0,Casey,1.0,-0.298077,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-cd5957683b,4,scorable_negotiation-moves_chat-13d1f0244c,1.0,P15,4.0,1.0,Ember,1.0,-0.213592,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-5edb2fff08,0,scorable_negotiation-moves_chat-14fe21390b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-5edb2fff08,2,scorable_negotiation-moves_chat-17f8e59ac3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-5edb2fff08,1,scorable_negotiation-moves_chat-2d62cfe7c4,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-f3366df5c2,1,scorable_negotiation-moves_chat-2f2a644faa,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-cd5957683b,0,scorable_negotiation-moves_chat-34ea11b794,1.0,P15,4.0,1.0,Devon,0.0,0.317757,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-c07670b4c3,1,scorable_negotiation-moves_chat-386cf3437f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-c07670b4c3,2,scorable_negotiation-moves_chat-3ffa605850,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-107032bc27,2,scorable_negotiation-moves_chat-4db94bdd84,1.0,P14,4.0,1.0,Avery,0.0,0.274194,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-f3366df5c2,4,scorable_negotiation-moves_chat-53b9f8536a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-5edb2fff08,4,scorable_negotiation-moves_chat-642fc26a1b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-f3366df5c2,0,scorable_negotiation-moves_chat-72557da57c,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-cd5957683b,3,scorable_negotiation-moves_chat-89f797ac88,1.0,P17,4.0,1.0,Avery,1.0,-0.221154,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-f3366df5c2,2,scorable_negotiation-moves_chat-8bcd45bc10,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-f3366df5c2,3,scorable_negotiation-moves_chat-95291bad79,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-5edb2fff08,3,scorable_negotiation-moves_chat-af670c6fbf,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-c07670b4c3,0,scorable_negotiation-moves_chat-b1575f4612,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-107032bc27,0,scorable_negotiation-moves_chat-b70d42a965,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-cd5957683b,2,scorable_negotiation-moves_chat-c3c36e1a37,1.0,P13,4.0,1.0,Ember,1.0,-0.436893,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-107032bc27,3,scorable_negotiation-moves_chat-c3ca0e0288,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-cd5957683b,1,scorable_negotiation-moves_chat-ce4ef00bc2,1.0,P13,4.0,1.0,Ember,1.0,-0.213592,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-107032bc27,4,scorable_negotiation-moves_chat-d0dc434a0a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-107032bc27,1,scorable_negotiation-moves_chat-e343ac917c,1.0,P1,4.0,1.0,Avery,0.0,0.274194,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-c07670b4c3,3,scorable_negotiation-moves_chat-f3bb6312f0,1.0,P14,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L2-c07670b4c3,4,scorable_negotiation-moves_chat-fba32ebcce,1.0,P14,4.0,1.0,Ember,1.0,-0.185185,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-09d8108a8f,0,scorable_negotiation-moves_chat-0741414958,1.0,P8,4.0,1.0,Casey,0.0,0.104839,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-901198dd46,3,scorable_negotiation-moves_chat-0914948321,1.0,P15,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-78a36182a2,3,scorable_negotiation-moves_chat-0ae1a28ee4,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-901198dd46,2,scorable_negotiation-moves_chat-1c5f15901f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-78a36182a2,2,scorable_negotiation-moves_chat-20138b540d,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-901198dd46,1,scorable_negotiation-moves_chat-2c448ce707,1.0,P16,4.0,1.0,Ember,0.0,0.102941,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-09d8108a8f,1,scorable_negotiation-moves_chat-386fe8e500,1.0,P10,4.0,1.0,Casey,1.0,-0.08871,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-8e55401ea3,4,scorable_negotiation-moves_chat-46d9e4439e,1.0,P14,4.0,1.0,Casey,0.0,0.642857,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-81f699e3fe,3,scorable_negotiation-moves_chat-485c939abb,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-8e55401ea3,0,scorable_negotiation-moves_chat-4c6d345f00,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-81f699e3fe,2,scorable_negotiation-moves_chat-59756f8c4d,1.0,P15,4.0,1.0,Ember,1.0,-0.188235,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-81f699e3fe,0,scorable_negotiation-moves_chat-59c724768d,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-09d8108a8f,3,scorable_negotiation-moves_chat-5b98e4ceaa,1.0,P7,4.0,1.0,Avery,0.0,1.0,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-09d8108a8f,4,scorable_negotiation-moves_chat-6d5a221e40,1.0,P12,4.0,1.0,Casey,1.0,-0.08871,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-81f699e3fe,1,scorable_negotiation-moves_chat-75f03e2940,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-09d8108a8f,2,scorable_negotiation-moves_chat-897bb95b01,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-901198dd46,0,scorable_negotiation-moves_chat-9ecaea6088,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-8e55401ea3,3,scorable_negotiation-moves_chat-a32bcd3df7,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-78a36182a2,4,scorable_negotiation-moves_chat-a5a8e942a9,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-78a36182a2,1,scorable_negotiation-moves_chat-a5ec79424d,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-8e55401ea3,1,scorable_negotiation-moves_chat-ac9f6f91bb,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-78a36182a2,0,scorable_negotiation-moves_chat-b3be87f55d,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-81f699e3fe,4,scorable_negotiation-moves_chat-ba2f3ab9f1,1.0,P13,4.0,1.0,Ember,1.0,-0.788235,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-901198dd46,4,scorable_negotiation-moves_chat-cb85cca3d8,1.0,P13,4.0,1.0,Casey,0.0,1.0,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L3-8e55401ea3,2,scorable_negotiation-moves_chat-eeb892bc6e,1.0,P11,4.0,1.0,Casey,1.0,-0.071429,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-592a4f7b6d,2,scorable_negotiation-moves_chat-0eb32b2a3e,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-35d9e3e112,2,scorable_negotiation-moves_chat-106a374f17,1.0,P16,4.0,1.0,Avery,0.0,0.243243,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-05f715c1e6,1,scorable_negotiation-moves_chat-168fa7c30a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-05f715c1e6,4,scorable_negotiation-moves_chat-1eeca034b2,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-05f715c1e6,2,scorable_negotiation-moves_chat-38e62c34b8,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-05f715c1e6,3,scorable_negotiation-moves_chat-43b94d2fe3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-592a4f7b6d,1,scorable_negotiation-moves_chat-71a66817d0,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-35d9e3e112,0,scorable_negotiation-moves_chat-7a4a5f13a8,1.0,P18,4.0,1.0,Avery,1.0,-0.135135,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-35d9e3e112,4,scorable_negotiation-moves_chat-872ae0c618,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-b9891ffb3e,4,scorable_negotiation-moves_chat-8e34609e9a,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-b9891ffb3e,1,scorable_negotiation-moves_chat-957222c224,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-592a4f7b6d,3,scorable_negotiation-moves_chat-9a10d8adfa,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-592a4f7b6d,4,scorable_negotiation-moves_chat-a681736d3a,1.0,P15,4.0,1.0,Casey,0.0,1.0,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-592a4f7b6d,0,scorable_negotiation-moves_chat-a6fbf103f3,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-b9891ffb3e,3,scorable_negotiation-moves_chat-a76ca3e7e6,1.0,P16,5.0,0.0,,nan,nan,nan,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-35d9e3e112,1,scorable_negotiation-moves_chat-b81a65d6af,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-b9891ffb3e,2,scorable_negotiation-moves_chat-c0217f1ef5,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-35d9e3e112,3,scorable_negotiation-moves_chat-ebf09d2978,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-05f715c1e6,0,scorable_negotiation-moves_chat-f3f99acb82,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r4,scorable_negotiation-L4-b9891ffb3e,0,scorable_negotiation-moves_chat-f8e74f15dd,1.0,P14,4.0,1.0,Devon,0.0,0.344828,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-033f0874d5,3,scorable_negotiation-moves_chat-014ff824e3,1.0,P39,4.0,1.0,Casey,1.0,-0.046154,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-44925c2d5b,3,scorable_negotiation-moves_chat-01f085ddcc,1.0,P1,4.0,1.0,Casey,1.0,-0.355191,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-5b80bb74c6,0,scorable_negotiation-moves_chat-02e3dbbbc9,1.0,P42,4.0,1.0,Devon,1.0,-0.406504,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-86d39f433e,2,scorable_negotiation-moves_chat-05444826b1,1.0,P5,4.0,1.0,Devon,0.0,0.783333,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-db777d04d1,0,scorable_negotiation-moves_chat-0d025e6dd3,1.0,P50,4.0,1.0,Avery,0.0,0.694737,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-44925c2d5b,0,scorable_negotiation-moves_chat-1615698370,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-5b80bb74c6,3,scorable_negotiation-moves_chat-24141b118a,1.0,P42,4.0,1.0,Casey,1.0,-0.139785,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-5b80bb74c6,2,scorable_negotiation-moves_chat-3607afb4a4,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-5b80bb74c6,4,scorable_negotiation-moves_chat-5678bfa7e0,1.0,P43,4.0,1.0,Ember,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-db777d04d1,1,scorable_negotiation-moves_chat-6707214aef,1.0,P1,4.0,1.0,Avery,0.0,0.694737,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-5b80bb74c6,1,scorable_negotiation-moves_chat-722ffc51b4,1.0,P53,4.0,1.0,Ember,1.0,-0.172414,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-db777d04d1,4,scorable_negotiation-moves_chat-75351e1770,1.0,P40,4.0,1.0,Casey,1.0,-0.087302,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-86d39f433e,0,scorable_negotiation-moves_chat-7a5e321020,1.0,P17,4.0,1.0,Ember,0.0,0.079365,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-86d39f433e,4,scorable_negotiation-moves_chat-7aa4d8847f,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-033f0874d5,0,scorable_negotiation-moves_chat-853d17da36,1.0,P40,4.0,1.0,Devon,1.0,-0.392857,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-86d39f433e,1,scorable_negotiation-moves_chat-85ca420650,1.0,P1,4.0,1.0,Avery,1.0,-0.35461,0.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-db777d04d1,2,scorable_negotiation-moves_chat-8f992142e6,1.0,P51,4.0,1.0,Casey,0.0,0.412698,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-033f0874d5,2,scorable_negotiation-moves_chat-9e65f1f67c,1.0,P43,4.0,1.0,Casey,0.0,0.646154,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-44925c2d5b,4,scorable_negotiation-moves_chat-a00c9c938b,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-033f0874d5,1,scorable_negotiation-moves_chat-a8dadb3eab,1.0,P1,4.0,1.0,Avery,0.0,0.740385,0.0,0.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-033f0874d5,4,scorable_negotiation-moves_chat-af3c19e87c,1.0,P40,4.0,1.0,Devon,1.0,-0.392857,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-44925c2d5b,2,scorable_negotiation-moves_chat-c45dc52689,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-44925c2d5b,1,scorable_negotiation-moves_chat-e121fcfd35,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-86d39f433e,3,scorable_negotiation-moves_chat-f85c052cd2,0.0,,nan,nan,,nan,nan,nan,nan,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L0-db777d04d1,3,scorable_negotiation-moves_chat-fd22dd02ef,1.0,P40,4.0,1.0,Casey,1.0,-0.087302,1.0,1.0,,nan,nan,nan,nan,nan
all_rational__supermajority_r16,scorable_negotiation-L1-a9e4838c4c,2,scorable_negotiation-moves_chat-08cbe48f2a,1.0,P58,4.0,1.0,Avery,1.0,-0.018868,1.0,1.0,,nan,nan,nan,nan,nan
